,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
13203,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-05T00:00:00,2020-11-05,200.0,480.0
13220,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-05T00:00:00,2020-11-05,200.0,460.0
13529,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-09T00:00:00,2020-11-09,200.0,500.0
257106,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-10T00:00:00,2020-11-10,200.0,400.0
257088,5c4f77b0c88aa306e667e6096430b339,2.0,2020-11-10T00:00:00,2020-11-10,19.63,49.95
257162,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-10T00:00:00,2020-11-10,200.0,480.0
257371,5c4f77b0c88aa306e667e6096430b339,3.0,2020-11-11T00:00:00,2020-11-12,200.0,425.0
257747,5c4f77b0c88aa306e667e6096430b339,2.0,2020-11-13T00:00:00,2020-11-13,200.0,460.0
198554,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-18T00:00:00,2020-11-18,200.0,460.0
198926,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-19T00:00:00,2020-11-20,200.0,500.0
198922,5c4f77b0c88aa306e667e6096430b339,1.0,2020-11-19T00:00:00,2020-11-20,200.0,420.0
199348,5c4f77b0c88aa306e667e6096430b339,3.0,2020-11-23T00:00:00,2020-11-23,200.0,450.0
173303,5c4f77b0c88aa306e667e6096430b339,2.0,2020-12-01T00:00:00,2020-12-01,200.0,460.0
173273,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-01T00:00:00,2020-12-01,19.66,52.17
173690,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-03T00:00:00,2020-12-03,200.0,480.0
173859,5c4f77b0c88aa306e667e6096430b339,10.0,2020-12-04T00:00:00,2020-12-04,200.0,430.0
148748,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-07T00:00:00,2020-12-07,19.49,49.95
148980,5c4f77b0c88aa306e667e6096430b339,2.0,2020-12-08T00:00:00,2020-12-08,200.0,470.0
149118,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-09T00:00:00,2020-12-09,200.0,430.0
149571,5c4f77b0c88aa306e667e6096430b339,2.0,2020-12-11T00:00:00,2020-12-11,200.0,460.0
149762,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-14T00:00:00,2020-12-14,200.0,500.0
102937,5c4f77b0c88aa306e667e6096430b339,2.0,2020-12-14T00:00:00,2020-12-14,200.0,460.0
103732,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-22T00:00:00,2020-12-22,200.0,400.0
103770,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-22T00:00:00,2020-12-22,200.0,400.0
103859,5c4f77b0c88aa306e667e6096430b339,1.0,2020-12-28T00:00:00,2020-12-28,200.0,460.0
175248,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-01-08T00:00:00,2016-01-08,960.31,1406.75
85419,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-01-18T00:00:00,2016-01-18,966.95,1324.0
85766,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2016-01-20T00:00:00,2016-01-20,103.73,147.104
85915,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-01-21T00:00:00,2016-01-21,968.6,1655.0
85988,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-01-22T00:00:00,2016-01-22,969.09,1655.0
86237,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-01-25T00:00:00,2016-01-25,969.64,1489.5
86138,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-01-22T00:00:00,2016-01-26,969.64,1522.6
113020,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-02-01T00:00:00,2016-02-01,970.61,1345.6
113734,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2016-02-04T00:00:00,2016-02-04,104.21,149.416
113803,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-02-04T00:00:00,2016-02-04,970.97,1581.08
157738,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-02-09T00:00:00,2016-02-09,972.75,1682.0
158034,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-02-11T00:00:00,2016-02-11,973.88,1345.6
158481,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-02-16T00:00:00,2016-02-16,975.24,1547.44
157790,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-02-09T00:00:00,2016-02-22,972.75,1345.6
165059,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-02-29T00:00:00,2016-02-29,975.24,1261.5
88244,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-02T00:00:00,2016-03-02,975.24,1429.7
89591,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-03-10T00:00:00,2016-03-11,975.24,1261.5
109387,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-15T00:00:00,2016-03-15,975.24,1345.6
109188,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-03-15T00:00:00,2016-03-15,975.24,1581.08
109649,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2016-03-16T00:00:00,2016-03-16,105.52,149.504
109645,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2016-03-16T00:00:00,2016-03-16,105.52,149.504
109754,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-17T00:00:00,2016-03-17,975.24,1261.5
110314,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-03-22T00:00:00,2016-03-22,975.24,1513.8
3643,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-31T00:00:00,2016-03-31,975.24,1614.72
3530,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-31T00:00:00,2016-03-31,975.24,1345.6
3468,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-03-30T00:00:00,2016-04-04,975.24,1513.8
4176,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-04-06T00:00:00,2016-04-06,975.24,1429.7
64130,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-04-13T00:00:00,2016-04-13,975.24,1261.5
64506,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-04-18T00:00:00,2016-04-18,975.24,1177.4
64788,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-04-20T00:00:00,2016-04-20,975.24,1682.0
65082,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-04-25T00:00:00,2016-04-25,975.24,1345.6
207666,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-04-29T00:00:00,2016-04-29,975.24,1261.5
207711,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-02T00:00:00,2016-05-02,975.24,1177.4
208034,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-05-03T00:00:00,2016-05-03,975.24,1682.0
208342,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-05-09T00:00:00,2016-05-09,975.24,1345.6
208447,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-05-09T00:00:00,2016-05-09,975.24,1682.0
208386,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-09T00:00:00,2016-05-09,975.24,1345.6
248688,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-05-12T00:00:00,2016-05-12,975.24,1614.72
248844,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-16T00:00:00,2016-05-16,975.24,1614.72
249185,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-18T00:00:00,2016-05-18,975.24,1682.0
249501,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2016-05-20T00:00:00,2016-05-20,104.07,149.504
249540,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-05-23T00:00:00,2016-05-23,975.24,1177.4
249622,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-05-23T00:00:00,2016-05-23,975.24,1547.44
249735,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-24T00:00:00,2016-05-24,975.24,1345.6
28857,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-26T00:00:00,2016-05-26,975.24,1345.6
28967,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-05-27T00:00:00,2016-05-27,975.24,1614.72
28927,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2016-05-27T00:00:00,2016-05-27,104.92,149.504
29742,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-06-02T00:00:00,2016-06-02,975.24,1429.7
30025,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-06-07T00:00:00,2016-06-07,975.24,1429.7
39632,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-06-14T00:00:00,2016-06-14,975.24,1429.7
39804,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-06-15T00:00:00,2016-06-15,975.24,1345.6
40215,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-06-17T00:00:00,2016-06-17,975.24,1345.6
40214,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-06-17T00:00:00,2016-06-17,0.0,1345.6
237016,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-06-23T00:00:00,2016-06-27,0.0,1345.6
237272,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-06-27T00:00:00,2016-06-27,975.24,1261.5
238192,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-07-06T00:00:00,2016-07-06,975.24,1710.0
217656,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-07-11T00:00:00,2016-07-11,975.24,1368.0
218381,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-07-18T00:00:00,2016-07-19,975.24,1453.5
218797,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-07-25T00:00:00,2016-07-25,975.24,1368.0
218855,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-07-26T00:00:00,2016-07-26,975.24,1710.0
42454,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-07-29T00:00:00,2016-07-29,975.24,1710.0
42473,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-08-01T00:00:00,2016-08-01,975.24,1453.5
42959,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-08-04T00:00:00,2016-08-04,975.24,1368.0
43220,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-08-09T00:00:00,2016-08-09,975.24,1368.0
43515,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-08-11T00:00:00,2016-08-11,975.24,1573.2
43513,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-08-11T00:00:00,2016-08-11,975.24,1607.4
43494,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-08-11T00:00:00,2016-08-11,975.24,1368.0
26241,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-08-18T00:00:00,2016-08-19,975.24,1368.0
26783,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-08-23T00:00:00,2016-08-23,975.24,1368.0
27144,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-08-26T00:00:00,2016-08-26,975.24,1282.5
120112,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-08-29T00:00:00,2016-08-29,975.24,1573.2
120885,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-09-02T00:00:00,2016-09-02,975.24,1368.0
121099,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-09-05T00:00:00,2016-09-05,975.24,1710.0
77230,4da9d3f6c8c9a4f46394dae6a353c67a,1.5,2016-09-08T00:00:00,2016-09-08,975.24,1368.0
77715,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-09-12T00:00:00,2016-09-12,975.24,1453.5
77819,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-09-13T00:00:00,2016-09-13,975.24,1368.0
78606,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-09-19T00:00:00,2016-09-19,986.89,1710.0
186568,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-09-27T00:00:00,2016-09-27,987.22,1368.0
186659,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-09-28T00:00:00,2016-09-28,987.58,1710.0
187400,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-10-04T00:00:00,2016-10-04,987.76,1710.0
135538,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-05T00:00:00,2016-10-05,988.14,1368.0
135704,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-10-06T00:00:00,2016-10-06,988.35,1282.5
135828,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-10-07T00:00:00,2016-10-07,988.77,1282.5
135988,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-10-10T00:00:00,2016-10-10,989.22,1197.0
136298,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-11T00:00:00,2016-10-11,989.22,1453.5
136286,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-10-11T00:00:00,2016-10-11,989.22,1710.0
136884,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-14T00:00:00,2016-10-14,989.22,1368.0
110901,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-10-18T00:00:00,2016-10-18,989.22,1368.0
111024,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-19T00:00:00,2016-10-19,989.22,1368.0
111224,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-20T00:00:00,2016-10-20,989.22,1641.6
86726,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-10-28T00:00:00,2016-10-28,989.22,1368.0
87010,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-10-31T00:00:00,2016-10-31,989.22,1710.0
87298,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-02T00:00:00,2016-11-02,989.22,1641.6
178597,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-08T00:00:00,2016-11-08,989.22,1368.0
178979,4da9d3f6c8c9a4f46394dae6a353c67a,2.5,2016-11-09T00:00:00,2016-11-09,989.22,1641.6
179206,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-11T00:00:00,2016-11-11,989.22,1453.5
143104,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-16T00:00:00,2016-11-16,989.22,1710.0
143078,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-16T00:00:00,2016-11-16,989.22,1282.5
143275,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-11-17T00:00:00,2016-11-17,989.22,1453.5
143253,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-17T00:00:00,2016-11-17,989.22,1641.6
143805,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2016-11-21T00:00:00,2016-11-21,989.22,1197.0
127117,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-24T00:00:00,2016-11-24,989.22,1282.5
127596,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-11-28T00:00:00,2016-11-28,989.22,1710.0
127462,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-25T00:00:00,2016-11-28,989.22,1368.0
128228,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-11-30T00:00:00,2016-12-01,989.22,1282.5
70269,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-12-02T00:00:00,2016-12-02,989.22,1368.0
70551,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-12-05T00:00:00,2016-12-05,989.22,1368.0
71298,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-12-08T00:00:00,2016-12-08,989.22,1453.5
50231,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2016-12-13T00:00:00,2016-12-13,989.22,1710.0
50461,4da9d3f6c8c9a4f46394dae6a353c67a,5.0,2016-12-13T00:00:00,2016-12-14,989.22,1453.5
51017,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-12-19T00:00:00,2016-12-19,989.22,1197.0
18633,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2016-12-28T00:00:00,2016-12-28,989.22,1710.0
19280,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-09T00:00:00,2017-01-09,989.22,1608.0
19513,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-01-10T00:00:00,2017-01-10,989.22,1608.0
229330,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-01-10T00:00:00,2017-01-10,989.22,1929.6
229429,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-11T00:00:00,2017-01-11,989.22,1929.6
229755,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2017-01-13T00:00:00,2017-01-13,989.22,1507.5
230277,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-20T00:00:00,2017-01-20,989.22,1507.5
225281,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-27T00:00:00,2017-01-27,989.22,1608.0
225390,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-30T00:00:00,2017-01-30,989.22,1407.0
225589,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2017-01-31T00:00:00,2017-01-31,989.22,1608.0
226142,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-02-03T00:00:00,2017-02-03,989.22,1708.5
67781,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-02-13T00:00:00,2017-02-13,989.22,2010.0
68065,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-02-15T00:00:00,2017-02-15,989.22,1708.5
68095,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-02-15T00:00:00,2017-02-15,989.22,1507.5
230690,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-01-25T00:00:00,2017-02-20,989.22,1507.5
68504,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-02-20T00:00:00,2017-02-20,989.22,1608.0
251,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-02-22T00:00:00,2017-02-22,989.22,2010.0
757,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-02-27T00:00:00,2017-02-28,989.22,1889.4
1441,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2017-03-06T00:00:00,2017-03-06,989.22,1407.0
251528,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-03-08T00:00:00,2017-03-08,989.22,1507.5
251815,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-03-10T00:00:00,2017-03-10,989.22,1507.5
251832,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-03-10T00:00:00,2017-03-10,989.22,1608.0
251874,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-03-13T00:00:00,2017-03-13,989.22,1407.0
18793,4da9d3f6c8c9a4f46394dae6a353c67a,5.0,2016-12-30T00:00:00,2017-03-20,989.22,1453.5
205020,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-03-23T00:00:00,2017-03-23,1032.63,1608.0
205224,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-03-27T00:00:00,2017-03-27,1033.62,1407.0
205516,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-03-28T00:00:00,2017-03-28,1035.76,1507.5
60431,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-04-04T00:00:00,2017-04-04,1036.91,1507.5
60804,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-04-06T00:00:00,2017-04-06,1039.39,2010.0
8122,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-04-12T00:00:00,2017-04-12,1040.73,1507.5
8299,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-04-18T00:00:00,2017-04-18,1042.14,1507.5
92130,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-05-16T00:00:00,2017-05-16,1045.21,1507.5
167200,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2017-05-23T00:00:00,2017-05-23,1048.65,1507.5
153085,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-06-05T00:00:00,2017-06-05,1057.0,1889.4
153264,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-06-07T00:00:00,2017-06-07,1079.06,1708.5
153380,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-06-08T00:00:00,2017-06-08,1059.46,1507.5
154013,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-06-13T00:00:00,2017-06-13,1062.11,1929.6
154007,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-06-13T00:00:00,2017-06-13,1062.11,1608.0
117552,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-06-26T00:00:00,2017-06-26,1066.48,2010.0
117705,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-06-27T00:00:00,2017-06-27,1068.06,2010.0
117869,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-06-28T00:00:00,2017-06-28,1069.7,1507.5
118442,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-07-05T00:00:00,2017-07-05,1077.02,1608.0
82445,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-07-11T00:00:00,2017-07-11,1081.2,2010.0
83297,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-07-20T00:00:00,2017-07-20,1083.44,1608.0
83432,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-07-24T00:00:00,2017-07-24,1085.8,2010.0
83509,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-07-25T00:00:00,2017-07-25,1085.8,2010.0
171548,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-07-26T00:00:00,2017-07-26,1085.8,2010.0
171676,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2017-07-28T00:00:00,2017-07-28,1085.8,1507.5
171756,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-07-31T00:00:00,2017-07-31,1085.8,1407.0
172592,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-08-10T00:00:00,2017-08-11,1085.8,1608.0
150176,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-08-16T00:00:00,2017-08-16,1085.8,1608.0
150421,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-08-18T00:00:00,2017-08-18,1085.8,1507.5
241027,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-08-24T00:00:00,2017-08-24,1085.8,1507.5
103951,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-08-28T00:00:00,2017-08-28,1062.37,1507.5
150364,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-08-17T00:00:00,2017-08-28,1085.8,1507.5
151326,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-08-28T00:00:00,2017-08-28,1062.37,1929.6
104137,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-08-29T00:00:00,2017-08-29,1058.76,1608.0
105235,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-09-06T00:00:00,2017-09-06,1057.9,1929.6
105400,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-09-07T00:00:00,2017-09-07,1056.99,1608.0
105462,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-09-07T00:00:00,2017-09-07,1056.99,1507.5
94935,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-09-15T00:00:00,2017-09-15,1056.51,1608.0
95033,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-09-18T00:00:00,2017-09-18,1056.51,1708.5
95590,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-09-21T00:00:00,2017-09-21,1056.51,1708.5
95460,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-09-20T00:00:00,2017-09-21,1056.51,1889.4
56933,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-09-24T00:00:00,2017-09-25,1056.51,2010.0
57974,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-02T00:00:00,2017-10-02,1056.51,1608.0
57951,4da9d3f6c8c9a4f46394dae6a353c67a,4.0,2017-10-02T00:00:00,2017-10-02,1056.51,1608.0
11347,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-12T00:00:00,2017-10-12,1056.51,1608.0
254874,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-24T00:00:00,2017-10-24,1056.51,2010.0
254794,4da9d3f6c8c9a4f46394dae6a353c67a,3.0,2017-10-24T00:00:00,2017-10-24,1056.51,1507.5
255154,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-26T00:00:00,2017-10-26,1056.51,1507.5
255225,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-26T00:00:00,2017-10-26,1056.51,1608.0
200070,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-30T00:00:00,2017-10-31,1056.51,2010.0
200700,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-11-01T00:00:00,2017-11-01,1056.51,1889.4
200564,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-10-31T00:00:00,2017-11-01,1056.51,1507.5
200903,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-11-02T00:00:00,2017-11-02,1056.51,2010.0
201309,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-07T00:00:00,2017-11-07,1056.51,2010.0
36403,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-09T00:00:00,2017-11-09,1056.51,2010.0
36543,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-10T00:00:00,2017-11-13,108.49,178.64
33167,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-16T00:00:00,2017-11-16,1056.51,1608.0
33839,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2017-11-20T00:00:00,2017-11-20,1056.51,1507.5
33943,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-21T00:00:00,2017-11-21,1056.51,1507.5
34481,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-11-22T00:00:00,2017-11-22,1056.51,1889.4
30976,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-11-28T00:00:00,2017-11-28,1056.51,1608.0
37870,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-12-04T00:00:00,2017-12-04,1056.51,1608.0
38081,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-12-05T00:00:00,2017-12-05,1056.51,2010.0
38600,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2017-12-07T00:00:00,2017-12-07,1056.51,1608.0
38480,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-12-07T00:00:00,2017-12-07,1056.51,1507.5
214612,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-12-11T00:00:00,2017-12-11,1056.51,1608.0
215414,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2017-12-15T00:00:00,2017-12-18,1056.51,2010.0
242740,4da9d3f6c8c9a4f46394dae6a353c67a,2.0,2018-01-08T00:00:00,2018-01-09,1056.51,1507.5
132553,4da9d3f6c8c9a4f46394dae6a353c67a,1.0,2018-01-11T00:00:00,2018-01-11,1056.51,1608.0
133385,4da9d3f6c8c9a4f46394dae6a353c67a,0.5,2018-01-18T00:00:00,2018-01-18,1056.51,2010.0
