,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost,week_number
77235,c055dcc749c2632fd4dd806301f05ba6,3.0,2016-09-08T00:00:00,2016-09-08,174.06,308.0,36
186714,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-09-28T00:00:00,2016-09-28,173.98,308.0,39
186962,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-09-30T00:00:00,2016-09-30,173.96,308.0,39
136052,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-10-10T00:00:00,2016-10-10,173.96,295.68,41
110895,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-10-18T00:00:00,2016-10-18,175.56,295.68,42
111095,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-10-19T00:00:00,2016-10-19,173.96,295.68,42
111182,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-10-20T00:00:00,2016-10-20,173.96,295.68,42
111269,c055dcc749c2632fd4dd806301f05ba6,4.0,2016-10-20T00:00:00,2016-10-20,173.96,289.52,42
111746,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-10-24T00:00:00,2016-10-24,175.48,295.68,43
87303,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-11-02T00:00:00,2016-11-02,175.52,295.68,44
178947,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-11-09T00:00:00,2016-11-09,175.56,289.52,45
179309,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-11-11T00:00:00,2016-11-11,175.6,271.04,45
179855,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-11-15T00:00:00,2016-11-15,175.69,271.04,46
142944,c055dcc749c2632fd4dd806301f05ba6,2.0,2016-11-16T00:00:00,2016-11-16,174.79,271.04,46
70199,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-01T00:00:00,2016-12-01,176.55,271.04,48
70962,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-06T00:00:00,2016-12-06,176.6,308.0,49
71309,c055dcc749c2632fd4dd806301f05ba6,2.0,2016-12-08T00:00:00,2016-12-08,176.65,308.0,49
71347,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-08T00:00:00,2016-12-08,176.65,271.04,49
50553,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-14T00:00:00,2016-12-14,176.82,295.68,50
50628,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-15T00:00:00,2016-12-15,176.88,308.0,50
50824,c055dcc749c2632fd4dd806301f05ba6,2.0,2016-12-15T00:00:00,2016-12-16,176.88,295.68,50
18139,c055dcc749c2632fd4dd806301f05ba6,2.0,2016-12-20T00:00:00,2016-12-20,173.96,308.0,51
18047,c055dcc749c2632fd4dd806301f05ba6,4.0,2016-12-20T00:00:00,2016-12-20,177.07,289.52,51
18769,c055dcc749c2632fd4dd806301f05ba6,1.0,2016-12-29T00:00:00,2016-12-29,177.22,271.04,52
18788,c055dcc749c2632fd4dd806301f05ba6,2.0,2016-12-30T00:00:00,2016-12-30,177.34,295.68,52
18662,c055dcc749c2632fd4dd806301f05ba6,5.0,2016-12-28T00:00:00,2017-01-02,177.22,283.36,1
19034,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-03T00:00:00,2017-01-04,177.31,308.0,1
19397,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-10T00:00:00,2017-01-10,177.32,308.0,2
229974,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-17T00:00:00,2017-01-17,177.32,317.0,3
230163,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-18T00:00:00,2017-01-18,177.33,317.0,3
230493,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-23T00:00:00,2017-01-23,177.33,317.0,4
230728,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-25T00:00:00,2017-01-25,177.34,278.96,4
225403,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-30T00:00:00,2017-01-30,177.34,317.0,5
225583,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-01-31T00:00:00,2017-01-31,177.35,317.0,5
226344,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-02-06T00:00:00,2017-02-06,177.36,304.32,6
226525,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-02-07T00:00:00,2017-02-07,177.38,304.32,6
67941,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-02-14T00:00:00,2017-02-14,177.39,304.32,7
68296,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-02-17T00:00:00,2017-02-17,177.4,317.0,7
68411,c055dcc749c2632fd4dd806301f05ba6,6.0,2017-02-20T00:00:00,2017-02-20,177.41,291.64,8
174,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-02-22T00:00:00,2017-02-22,177.32,317.0,8
387,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-02-23T00:00:00,2017-02-23,177.29,317.0,8
398,c055dcc749c2632fd4dd806301f05ba6,3.0,2017-02-23T00:00:00,2017-02-23,177.29,278.96,8
1035,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-01T00:00:00,2017-03-02,171.54,317.0,9
1538,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-06T00:00:00,2017-03-06,171.34,317.0,10
1554,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-06T00:00:00,2017-03-06,171.34,297.98,10
251500,c055dcc749c2632fd4dd806301f05ba6,3.0,2017-03-08T00:00:00,2017-03-08,176.19,278.96,10
251582,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-08T00:00:00,2017-03-09,176.19,278.96,10
251719,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-09T00:00:00,2017-03-10,176.0,278.96,10
251980,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-13T00:00:00,2017-03-14,175.84,317.0,11
252149,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-14T00:00:00,2017-03-14,18.38,28.16,11
205490,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-28T00:00:00,2017-03-28,175.84,317.0,13
60052,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-03-31T00:00:00,2017-03-31,175.94,278.96,13
60425,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-04-04T00:00:00,2017-04-04,175.63,317.0,14
60708,c055dcc749c2632fd4dd806301f05ba6,4.0,2017-04-05T00:00:00,2017-04-05,175.62,297.98,14
60606,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-04-05T00:00:00,2017-04-05,175.62,317.0,14
60696,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-04-05T00:00:00,2017-04-05,175.62,304.32,14
61001,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-04-07T00:00:00,2017-04-07,175.58,317.0,14
106677,c055dcc749c2632fd4dd806301f05ba6,5.0,2017-04-28T00:00:00,2017-05-02,175.57,291.64,18
107310,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-04T00:00:00,2017-05-04,175.52,317.0,18
91264,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-09T00:00:00,2017-05-09,175.51,317.0,19
91502,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-10T00:00:00,2017-05-10,175.49,278.96,19
91798,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-12T00:00:00,2017-05-12,173.59,278.96,19
91834,c055dcc749c2632fd4dd806301f05ba6,4.0,2017-05-12T00:00:00,2017-05-15,173.55,304.32,20
92137,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-16T00:00:00,2017-05-16,173.37,304.32,20
92384,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-05-17T00:00:00,2017-05-17,176.23,278.96,20
92471,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-18T00:00:00,2017-05-18,176.27,297.98,20
92444,c055dcc749c2632fd4dd806301f05ba6,4.0,2017-05-17T00:00:00,2017-05-18,176.27,304.32,20
166919,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-22T00:00:00,2017-05-22,176.37,317.0,21
167542,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-05-26T00:00:00,2017-05-26,176.4,278.96,21
167621,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-05-29T00:00:00,2017-05-29,174.7,304.32,22
167766,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-05-29T00:00:00,2017-05-30,176.45,278.96,22
153442,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-06-08T00:00:00,2017-06-08,176.48,317.0,23
153862,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-06-13T00:00:00,2017-06-13,176.54,278.96,24
153897,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-06-13T00:00:00,2017-06-13,176.54,297.98,24
118156,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-03T00:00:00,2017-07-03,178.4,304.32,27
118353,c055dcc749c2632fd4dd806301f05ba6,5.0,2017-07-04T00:00:00,2017-07-04,178.46,297.98,27
82174,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-07T00:00:00,2017-07-07,178.81,317.0,27
82324,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-10T00:00:00,2017-07-10,178.89,317.0,28
82499,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-11T00:00:00,2017-07-11,178.98,317.0,28
82669,c055dcc749c2632fd4dd806301f05ba6,6.0,2017-07-13T00:00:00,2017-07-13,179.07,291.64,28
83256,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-07-19T00:00:00,2017-07-19,179.38,278.96,29
83243,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-19T00:00:00,2017-07-19,18.75,31.68,29
171562,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-27T00:00:00,2017-07-27,179.58,317.0,30
171653,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-07-28T00:00:00,2017-07-28,179.65,317.0,30
171947,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-02T00:00:00,2017-08-02,179.73,297.98,31
172081,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-03T00:00:00,2017-08-07,179.82,317.0,32
172378,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-08T00:00:00,2017-08-09,179.91,317.0,32
172505,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-09T00:00:00,2017-08-10,180.01,317.0,32
150163,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-16T00:00:00,2017-08-16,180.12,317.0,33
150276,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-08-17T00:00:00,2017-08-17,180.24,297.98,33
150513,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-21T00:00:00,2017-08-21,180.5,317.0,34
151071,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-23T00:00:00,2017-08-23,180.65,317.0,34
151090,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-23T00:00:00,2017-08-24,180.65,278.96,34
151335,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-28T00:00:00,2017-08-28,180.82,317.0,35
104106,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-08-29T00:00:00,2017-08-29,180.82,278.96,35
104311,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-08-30T00:00:00,2017-08-30,180.82,317.0,35
104832,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-09-04T00:00:00,2017-09-04,180.82,317.0,36
105331,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-09-07T00:00:00,2017-09-07,180.82,317.0,36
94236,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-09-11T00:00:00,2017-09-11,180.82,317.0,37
94139,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-09-08T00:00:00,2017-09-11,180.82,278.96,37
10508,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-05T00:00:00,2017-10-06,176.72,278.96,40
11101,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-10T00:00:00,2017-10-10,176.58,317.0,41
10994,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-10T00:00:00,2017-10-10,176.58,304.32,41
11491,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-16T00:00:00,2017-10-16,176.27,317.0,42
11575,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-16T00:00:00,2017-10-16,176.27,304.32,42
11579,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-16T00:00:00,2017-10-16,176.27,304.32,42
11701,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-16T00:00:00,2017-10-17,175.9,317.0,42
254192,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-19T00:00:00,2017-10-19,175.7,278.96,42
254345,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-20T00:00:00,2017-10-20,175.48,278.96,42
254396,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-23T00:00:00,2017-10-23,175.23,317.0,43
254495,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-23T00:00:00,2017-10-23,175.23,304.32,43
254712,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-24T00:00:00,2017-10-24,174.67,317.0,43
255292,c055dcc749c2632fd4dd806301f05ba6,4.0,2017-10-26T00:00:00,2017-10-26,174.67,297.98,43
255420,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-27T00:00:00,2017-10-27,174.67,278.96,43
200156,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-30T00:00:00,2017-10-30,174.67,317.0,44
200218,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-10-30T00:00:00,2017-10-30,174.67,317.0,44
201562,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-11-07T00:00:00,2017-11-07,174.67,304.32,45
36145,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-11-08T00:00:00,2017-11-08,174.48,278.96,45
33125,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-11-16T00:00:00,2017-11-16,174.48,317.0,46
37557,c055dcc749c2632fd4dd806301f05ba6,2.0,2017-12-01T00:00:00,2017-12-01,181.9,304.32,48
38159,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-12-05T00:00:00,2017-12-06,182.45,317.0,49
214631,c055dcc749c2632fd4dd806301f05ba6,1.0,2017-12-11T00:00:00,2017-12-11,182.76,317.0,50
242159,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-01-02T00:00:00,2018-01-02,183.17,278.96,1
242813,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-01-09T00:00:00,2018-01-09,183.91,317.0,2
132634,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-01-12T00:00:00,2018-01-12,184.79,317.0,2
132690,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-01-12T00:00:00,2018-01-12,184.79,332.16,2
132878,c055dcc749c2632fd4dd806301f05ba6,4.0,2018-01-15T00:00:00,2018-01-15,184.79,318.32,3
133666,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-01-22T00:00:00,2018-01-22,184.79,332.16,4
191227,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-01-29T00:00:00,2018-01-29,178.13,346.0,5
191851,c055dcc749c2632fd4dd806301f05ba6,3.0,2018-02-01T00:00:00,2018-02-01,177.93,304.48,5
192083,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-02-02T00:00:00,2018-02-02,181.72,346.0,5
81676,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-02-14T00:00:00,2018-02-14,181.61,332.16,7
115451,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-02-19T00:00:00,2018-02-19,181.5,346.0,8
81991,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-02-19T00:00:00,2018-02-19,181.5,346.0,8
115807,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-02-21T00:00:00,2018-02-21,181.25,346.0,8
115976,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-02-22T00:00:00,2018-02-22,181.11,332.16,8
115963,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-02-22T00:00:00,2018-02-22,181.11,304.48,8
154603,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-06T00:00:00,2018-03-06,180.41,346.0,10
154742,c055dcc749c2632fd4dd806301f05ba6,4.0,2018-03-06T00:00:00,2018-03-06,180.41,318.32,10
154802,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-03-06T00:00:00,2018-03-07,180.41,276.8,10
155090,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-08T00:00:00,2018-03-08,180.19,346.0,10
155274,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-09T00:00:00,2018-03-09,180.19,346.0,10
155372,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-09T00:00:00,2018-03-12,180.3,346.0,11
168385,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-14T00:00:00,2018-03-14,184.21,304.48,11
168587,c055dcc749c2632fd4dd806301f05ba6,3.0,2018-03-15T00:00:00,2018-03-15,184.37,346.0,11
168950,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-03-19T00:00:00,2018-03-19,184.94,304.48,12
168876,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-03-19T00:00:00,2018-03-19,184.94,332.16,12
169602,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-03-22T00:00:00,2018-03-23,185.69,346.0,12
84311,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-04T00:00:00,2018-04-04,186.34,346.0,14
84472,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-05T00:00:00,2018-04-06,18.14,30.752,14
84724,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-09T00:00:00,2018-04-09,186.73,346.0,15
84727,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-09T00:00:00,2018-04-09,186.73,346.0,15
113975,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-04-11T00:00:00,2018-04-11,187.16,304.48,15
114360,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-16T00:00:00,2018-04-16,187.16,346.0,16
114657,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-04-18T00:00:00,2018-04-18,187.16,304.48,16
115008,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-23T00:00:00,2018-04-23,187.16,346.0,17
115157,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-24T00:00:00,2018-04-24,187.16,332.16,17
115111,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-04-24T00:00:00,2018-04-24,187.16,304.48,17
130063,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-05-03T00:00:00,2018-05-03,188.38,346.0,18
130274,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-05-07T00:00:00,2018-05-07,188.42,346.0,19
130583,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-05-08T00:00:00,2018-05-08,188.45,346.0,19
193706,c055dcc749c2632fd4dd806301f05ba6,4.0,2018-05-11T00:00:00,2018-05-11,188.54,341.32,19
194055,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-05-15T00:00:00,2018-05-15,188.58,348.74,20
194416,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-05-17T00:00:00,2018-05-17,188.58,371.0,20
194985,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-05-22T00:00:00,2018-05-22,188.58,326.48,21
214085,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-06-04T00:00:00,2018-06-04,188.58,371.0,23
214516,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-06-08T00:00:00,2018-06-08,184.29,371.0,23
243652,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-06-18T00:00:00,2018-06-18,186.97,356.16,25
243789,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-06-19T00:00:00,2018-06-19,186.94,356.16,25
243710,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-06-18T00:00:00,2018-06-19,186.94,326.48,25
244123,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-06-25T00:00:00,2018-06-25,186.8,341.32,26
32313,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-07-04T00:00:00,2018-07-04,186.72,341.32,27
32832,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-07-12T00:00:00,2018-07-12,186.63,371.0,28
201607,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-08-09T00:00:00,2018-08-09,186.58,341.32,32
201626,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-08-09T00:00:00,2018-08-09,186.58,341.32,32
201681,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-10T00:00:00,2018-08-10,186.36,356.16,32
201892,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-13T00:00:00,2018-08-13,186.3,356.16,33
202128,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-15T00:00:00,2018-08-15,186.24,371.0,33
202259,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-16T00:00:00,2018-08-16,186.17,371.0,33
202224,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-08-16T00:00:00,2018-08-17,186.17,341.32,33
255651,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-27T00:00:00,2018-08-27,185.94,371.0,35
255896,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-28T00:00:00,2018-08-28,185.85,371.0,35
256025,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-08-29T00:00:00,2018-08-30,185.85,371.0,35
256419,c055dcc749c2632fd4dd806301f05ba6,4.0,2018-09-03T00:00:00,2018-09-03,185.85,348.74,36
21310,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-07T00:00:00,2018-09-07,185.85,371.0,36
21409,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-10T00:00:00,2018-09-10,185.85,356.16,37
21624,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-11T00:00:00,2018-09-11,185.85,326.48,37
21938,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-09-12T00:00:00,2018-09-12,185.85,356.16,37
22023,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-13T00:00:00,2018-09-14,185.85,341.32,37
22118,c055dcc749c2632fd4dd806301f05ba6,3.0,2018-09-14T00:00:00,2018-09-14,185.85,326.48,37
22362,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-09-17T00:00:00,2018-09-17,185.85,356.16,38
22273,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-17T00:00:00,2018-09-17,185.85,371.0,38
22581,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-19T00:00:00,2018-09-19,185.85,371.0,38
46814,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-20T00:00:00,2018-09-20,185.85,371.0,38
46837,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-20T00:00:00,2018-09-20,185.85,371.0,38
46962,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-21T00:00:00,2018-09-21,185.85,371.0,38
47042,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-24T00:00:00,2018-09-24,185.85,371.0,39
47147,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-23T00:00:00,2018-09-24,185.85,371.0,39
47258,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-09-25T00:00:00,2018-09-25,185.85,326.48,39
47414,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-09-26T00:00:00,2018-09-26,185.84,326.48,39
222198,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-10-04T00:00:00,2018-10-04,185.84,454.08,40
222275,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-04T00:00:00,2018-10-05,185.84,473.0,40
222433,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-08T00:00:00,2018-10-08,185.85,473.0,41
222573,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-08T00:00:00,2018-10-09,185.85,473.0,41
232669,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-18T00:00:00,2018-10-18,0.0,371.0,42
232985,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-10-22T00:00:00,2018-10-22,0.0,326.48,43
232956,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-22T00:00:00,2018-10-22,0.0,371.0,43
233597,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-24T00:00:00,2018-10-24,0.0,356.16,43
140253,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-29T00:00:00,2018-10-29,187.07,356.16,44
140321,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-10-30T00:00:00,2018-10-30,187.07,371.0,44
140685,c055dcc749c2632fd4dd806301f05ba6,4.0,2018-11-01T00:00:00,2018-11-01,187.07,326.48,44
181584,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-06T00:00:00,2018-11-06,220.37,371.0,45
181550,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-06T00:00:00,2018-11-06,187.07,356.16,45
141133,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-05T00:00:00,2018-11-06,187.07,371.0,45
182195,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-09T00:00:00,2018-11-09,187.62,371.0,45
182453,c055dcc749c2632fd4dd806301f05ba6,3.0,2018-11-12T00:00:00,2018-11-12,187.64,326.48,46
72990,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-15T00:00:00,2018-11-15,187.73,356.16,46
73175,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-16T00:00:00,2018-11-16,187.73,371.0,46
124166,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-22T00:00:00,2018-11-23,187.73,371.0,47
124170,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-23T00:00:00,2018-11-26,187.73,356.16,48
124795,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-27T00:00:00,2018-11-27,187.73,348.74,48
125184,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-28T00:00:00,2018-11-29,187.73,371.0,48
125419,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-11-27T00:00:00,2018-11-30,187.73,371.0,48
162665,c055dcc749c2632fd4dd806301f05ba6,2.0,2018-12-10T00:00:00,2018-12-11,187.73,341.32,50
163051,c055dcc749c2632fd4dd806301f05ba6,1.0,2018-12-12T00:00:00,2018-12-12,215.55,341.32,50
188131,fdad3b5b2200b598dfde9517e5b426a8,1.0,2015-01-08T00:00:00,2015-01-08,104.86,200.22,2
188812,fdad3b5b2200b598dfde9517e5b426a8,6.0,2015-01-12T00:00:00,2015-01-13,104.86,195.96,3
188826,fdad3b5b2200b598dfde9517e5b426a8,2.0,2015-01-12T00:00:00,2015-01-13,101.61,195.96,3
188842,fdad3b5b2200b598dfde9517e5b426a8,2.0,2015-01-12T00:00:00,2015-01-13,100.69,195.96,3
188889,fdad3b5b2200b598dfde9517e5b426a8,5.0,2015-01-12T00:00:00,2015-01-13,104.86,200.22,3
189162,fdad3b5b2200b598dfde9517e5b426a8,2.0,2015-01-14T00:00:00,2015-01-14,104.86,195.96,3
79201,fdad3b5b2200b598dfde9517e5b426a8,4.0,2015-01-16T00:00:00,2015-01-16,104.86,213.0,3
79417,fdad3b5b2200b598dfde9517e5b426a8,1.0,2015-01-19T00:00:00,2015-01-20,104.86,213.0,4
187574,fdad3b5b2200b598dfde9517e5b426a8,1.0,2014-12-01T00:00:00,2015-01-20,100.68,187.44,4
79653,fdad3b5b2200b598dfde9517e5b426a8,1.0,2015-01-21T00:00:00,2015-01-22,104.86,213.0,4
79833,fdad3b5b2200b598dfde9517e5b426a8,1.0,2015-01-22T00:00:00,2015-01-22,104.86,200.22,4
